name,comm_cost,complexity,type
explored-3062,0.34930435201232446,10,explored
explored-3063,0.49030345336671166,17,explored
explored-3064,0.45722543167083907,54,explored
explored-3065,0.37810514153668406,14,explored
explored-3066,0.2540639643109315,12,explored
explored-3067,0.5332017459400475,18,explored
explored-3068,0.7229443481609861,9,explored
explored-3069,0.864047756595417,15,explored
explored-3070,0.4285275852108609,23,explored
explored-3071,0.5993484819308044,4,explored
explored-3072,0.1435947429231661,21,explored
explored-3073,0.3037101226009373,32,explored
explored-3074,0.2896537406123628,11,explored
explored-3075,0.36859113229347207,14,explored
explored-3076,0.4158380271519355,14,explored
explored-3077,0.2924730406316196,25,explored
explored-3078,0.5173450638680276,5,explored
explored-3079,0.2635187993452728,41,explored
explored-3080,0.3846794964375122,21,explored
explored-3081,0.3147746967071059,16,explored
explored-3082,0.34830541113036806,6,explored
explored-3083,0.2911491430772195,19,explored
explored-3084,0.5834777585210862,11,explored
explored-3085,0.47577748892740246,43,explored
explored-3086,0.14054376083188935,17,explored
explored-3087,0.08181686886192963,20,explored
explored-3088,0.24241968354836652,29,explored
explored-3089,0.16399480069324102,14,explored
explored-3090,0.4583333333333335,5,explored
explored-3091,0.34313318409397287,21,explored
explored-3092,0.3403078663585597,8,explored
explored-3093,0.3582932152256244,21,explored
explored-3094,0.42178172539957637,16,explored
explored-3095,0.3925581913152322,24,explored
explored-3096,0.16886915077989606,17,explored
explored-3097,0.42982941780602113,14,explored
explored-3098,0.21727565954169092,28,explored
explored-3099,0.20183419988445994,19,explored
explored-3100,0.2679929713075295,14,explored
explored-3101,0.3350002407086463,13,explored
explored-3102,0.24013997207779725,13,explored
explored-3103,0.37636200975672385,13,explored
explored-3104,0.422515886770653,18,explored
explored-3105,0.3535889659156559,20,explored
explored-3106,0.31130849220104007,18,explored
explored-3107,0.40995490724693506,15,explored
explored-3108,0.3288942647153221,16,explored
explored-3109,0.5221572308877336,25,explored
explored-3110,0.26181097150009647,34,explored
explored-3111,0.4019884540086014,14,explored
explored-3112,0.33078182168303516,10,explored
explored-3113,0.49073482331985374,18,explored
explored-3114,0.3779246100519933,11,explored
explored-3115,0.29891199691892956,18,explored
explored-3116,0.27797034469478166,17,explored
explored-3117,0.28319933885358517,23,explored
explored-3118,0.18988100969253496,20,explored
explored-3119,0.6594526285384171,5,explored
explored-3120,0.4992748652031582,20,explored
explored-3121,0.657603986135182,9,explored
explored-3122,0.41154017427306,19,explored
explored-3123,0.2830252262661277,20,explored
explored-3124,0.44867690480775413,10,explored
explored-3125,0.37743717504332763,15,explored
explored-3126,0.5156433540342771,46,explored
explored-3127,0.362062712625971,10,explored
explored-3128,0.1636217022915465,14,explored
explored-3129,0.3006330637396497,18,explored
explored-3130,0.3265272963604853,6,explored
explored-3131,0.30883400731754307,30,explored
explored-3132,0.28217672828808027,25,explored
explored-3133,0.2682156268053151,23,explored
explored-3134,0.38629525322549596,14,explored
explored-3135,0.5188222125938765,20,explored
explored-3136,0.2831154920084731,38,explored
explored-3137,0.192536828422877,30,explored
explored-3138,0.3824920566146739,8,explored
explored-3139,0.3034974966300791,18,explored
explored-3140,0.1629116117850955,22,explored
explored-3141,0.4890958983246678,16,explored
explored-3142,0.16300789524359738,25,explored
explored-3143,0.540282591950703,16,explored
explored-3144,0.2753887444637012,15,explored
explored-3145,0.3243428653957252,13,explored
explored-3146,0.3497616984402081,13,explored
explored-3147,0.32159637974196054,26,explored
explored-3148,0.4982668977469672,16,explored
explored-3149,0.36933131138070485,22,explored
explored-3150,0.361780281147699,21,explored
explored-3151,0.2915433034854613,17,explored
explored-3152,0.49920160953848147,46,explored
explored-3153,0.12726266127479313,20,explored
explored-3154,0.20898324667822088,12,explored
explored-3155,0.5546769689967264,8,explored
explored-3156,0.42362615540150217,21,explored
explored-3157,0.4271699884459852,13,explored
explored-3158,0.2758701617562105,25,explored
explored-3159,0.35626083188908153,14,explored
explored-3160,0.24657591950702895,33,explored
explored-3161,0.20519208549971135,18,explored
explored-3162,0.1840578663585598,25,explored
explored-3163,0.3445214712112461,19,explored
explored-3164,0.3977951088003082,11,explored
explored-3165,0.2296681430130305,24,explored
explored-3166,0.17211871750433305,18,explored
explored-3167,0.45063065665318724,9,explored
explored-3168,0.37424898902368586,16,explored
explored-3169,0.3275362667693691,31,explored
explored-3170,0.28518157455549153,23,explored
explored-3171,0.5079734739071828,9,explored
explored-3172,0.5120595031773543,19,explored
explored-3173,0.459777585210861,24,explored
explored-3174,0.45044410745233976,12,explored
explored-3175,0.2817193818601965,13,explored
explored-3176,0.22092239553244764,18,explored
explored-3177,0.33218996726362426,14,explored
explored-3178,0.6874097342576546,4,explored
explored-3179,0.2024961486616601,21,explored
explored-3180,0.3303926760382567,13,explored
explored-3181,0.2954217215482382,15,explored
explored-3182,0.24126227614095908,18,explored
explored-3183,0.3431259628345851,14,explored
explored-3184,0.401062728673214,13,explored
explored-3185,0.3642884652416716,7,explored
explored-3186,0.3603047371461584,20,explored
explored-3187,0.5257851113678671,46,explored
explored-3188,0.37010157904871965,15,explored
explored-3189,0.3171938186019643,12,explored
explored-3190,0.25292059824122237,22,explored
explored-3191,0.4206804833429618,15,explored
explored-3192,0.19482957827845182,30,explored
explored-3193,0.5433004766031198,11,explored
explored-3194,0.4031629116117852,18,explored
explored-3195,0.3499500529559023,29,explored
explored-3196,0.33513864818024275,18,explored
explored-3197,0.5413838340073176,17,explored
explored-3198,0.3986761024455998,15,explored
explored-3199,0.42384941267090337,10,explored
explored-3200,0.29497039283651083,11,explored
explored-3201,0.30763287117273264,18,explored
explored-3202,0.18645291738879277,23,explored
explored-3203,0.3783127527440787,10,explored
explored-3204,0.43455011554015033,11,explored
explored-3205,0.38046127800243934,18,explored
explored-3206,0.5675849701521279,25,explored
explored-3207,0.23414331792798015,20,explored
explored-3208,0.29195551704217226,13,explored
explored-3209,0.23524155112651657,31,explored
explored-3210,0.4231658001155403,20,explored
explored-3211,0.3540358816355351,22,explored
explored-3212,0.4911457330380641,13,explored
explored-3213,0.09837762372424441,30,explored
explored-3214,0.2789482235701908,31,explored
explored-3215,0.31357717119198925,20,explored
explored-3216,0.2806927594839208,20,explored
explored-3217,0.3618332370498749,11,explored
explored-3218,0.35575293664548446,22,explored
explored-3219,0.3084139707298287,17,explored
explored-3220,0.48904976250080245,13,explored
explored-3221,0.6016392258809937,13,explored
explored-3222,0.3954421817831699,8,explored
explored-3223,0.40003269625778304,38,explored
explored-3224,0.7141795445792414,16,explored
explored-3225,0.5448801270941653,17,explored
explored-3226,0.30367802811476996,13,explored
explored-3227,0.28481549682264595,11,explored
explored-3228,0.36603239938378596,33,explored
explored-3229,0.3456331439758651,11,explored
explored-3230,0.18141007124975939,17,explored
explored-3231,0.41955517042172175,7,explored
explored-3232,0.5180651839014059,9,explored
explored-3233,0.4423960138648182,11,explored
explored-3234,0.4311452917388794,14,explored
explored-3235,0.5369608126323899,16,explored
explored-3236,0.1876805314846911,20,explored
explored-3237,0.532965049104564,14,explored
explored-3238,0.4136698440207973,15,explored
explored-3239,0.5185345657616023,8,explored
explored-3240,0.304921689453752,33,explored
explored-3241,0.5088791401887157,42,explored
explored-3242,0.4193234883497017,14,explored
explored-3243,0.2698133304448298,15,explored
explored-3244,0.24298936067783572,19,explored
explored-3245,0.39098305411130385,20,explored
explored-3246,0.4733460307144234,15,explored
explored-3247,0.2578170132871175,15,explored
explored-3248,0.3978576930483344,21,explored
explored-3249,0.507645508376661,17,explored
explored-3250,0.4511481802426345,17,explored
explored-3251,0.45242393606778364,9,explored
explored-3252,0.4542842127222545,7,explored
explored-3253,0.5630074940625202,16,explored
explored-3254,0.3290406958084602,14,explored
explored-3255,0.28272714872584914,22,explored
explored-3256,0.48885117786764243,10,explored
explored-3257,0.7081407664163297,28,explored
explored-3258,0.44821394184479113,13,explored
explored-3259,0.44716746100519955,8,explored
explored-3260,0.5463556710957058,10,explored
explored-3261,0.43745185827074917,10,explored
explored-3262,0.34998555748122495,16,explored
explored-3263,0.31868019449258633,11,explored
explored-3264,0.4154841854419411,16,explored
explored-3265,0.48253257590346,5,explored
explored-3266,0.42649961486616617,18,explored
explored-3267,0.475687624366134,14,explored
explored-3268,0.5254729924898904,5,explored
explored-3269,0.2954056743051544,32,explored
explored-3270,0.45843563450799163,15,explored
explored-3271,0.4269629790102062,14,explored
explored-3272,0.3682661756210286,5,explored
explored-3273,0.6606970922395533,12,explored
explored-3274,0.6303467408049298,9,explored
explored-3275,0.33028596187175063,24,explored
explored-3276,0.3838099364529176,10,explored
explored-3277,0.519003603752304,50,explored
explored-3278,0.3838460427498558,9,explored
explored-3279,0.2326709833750562,14,explored
explored-3280,0.5032856730213751,11,explored
explored-3281,0.36917785961871774,21,explored
explored-3282,0.394613742858977,15,explored
explored-3283,0.3588769336927917,10,explored
explored-3284,0.34402280313242195,25,explored
explored-3285,0.4446400202195264,12,explored
explored-3286,0.5123242826882344,7,explored
explored-3287,0.39681933612555365,29,explored
explored-3288,0.4592179376083191,12,explored
explored-3289,0.6014286058155209,9,explored
explored-3290,0.46459175813595244,16,explored
explored-3291,0.22970224340458323,14,explored
explored-3292,0.50557842287695,11,explored
explored-3293,0.483860485268631,12,explored
explored-3294,0.3926788465241673,14,explored
explored-3295,0.3685088901726685,8,explored
explored-3296,0.2476922058540344,23,explored
explored-3297,0.4033596909300984,21,explored
explored-3298,0.1716072116310421,13,explored
explored-3299,0.34960523782014263,18,explored
explored-3300,0.21819035239745832,25,explored
explored-3301,0.19970392836510686,18,explored
explored-3302,0.23544916233391122,15,explored
explored-3303,0.25075422042493123,32,explored
explored-3304,0.2485517363117018,14,explored
explored-3305,0.6241334488734837,17,explored
explored-3306,0.31877687913216524,34,explored
explored-3307,0.37575221451954566,15,explored
explored-3308,0.4939943192759486,17,explored
explored-3309,0.3561765838628925,21,explored
explored-3310,0.3843394954746776,13,explored
explored-3311,0.5860473233198538,4,explored
explored-3312,0.24748459464663985,22,explored
explored-3313,0.30643715097246305,30,explored
explored-3314,0.37652649399833127,6,explored
explored-3315,0.3478621060401824,20,explored
explored-3316,0.2557409012131717,8,explored
explored-3317,0.2737398902368575,30,explored
explored-3318,0.3377192454586304,28,explored
explored-3319,0.48143915687784855,15,explored
explored-3320,0.5074427113421914,12,explored
explored-3321,0.4957635278259196,16,explored
explored-3322,0.33130415944540736,28,explored
explored-3323,0.40291016753321784,12,explored
explored-3324,0.30359378008858107,18,explored
explored-3325,0.549020315809744,9,explored
explored-3326,0.43145219526285394,13,explored
explored-3327,0.5009748700173311,8,explored
explored-3328,0.26080180050067403,7,explored
explored-3329,0.15561813980358186,15,explored
explored-3330,0.29685393799345294,20,explored
explored-3331,0.4392403235124207,10,explored
explored-3332,0.29006595416907377,17,explored
explored-3333,0.1626227614095901,22,explored
explored-3334,0.3641039219462099,19,explored
explored-3335,0.48586625024070873,42,explored
explored-3336,0.30136120739456973,10,explored
explored-3337,0.4680574611656718,31,explored
explored-3338,0.31512071538609665,19,explored
explored-3339,0.4845645580589256,12,explored
explored-3340,0.34697549585981147,8,explored
explored-3341,0.40475459753514365,23,explored
explored-3342,0.47340971821041167,10,explored
explored-3343,0.4524921368508892,10,explored
explored-3344,0.4111712882726748,6,explored
explored-3345,0.557872376275756,12,explored
explored-3346,0.5328627479299057,23,explored
explored-3347,0.38943950991719634,16,explored
explored-3348,0.30000722125938784,13,explored
explored-3349,0.5313909148533283,26,explored
explored-3350,0.31843346813017537,8,explored
explored-3351,0.2824595609474294,24,explored
explored-3352,0.2569564798767574,25,explored
explored-3353,0.16861640670132894,20,explored
explored-3354,0.38720994608126325,19,explored
explored-3355,0.4151977421528983,17,explored
explored-3356,0.3372749374157522,17,explored
explored-3357,0.23375216637781648,16,explored
explored-3358,0.7527440785673022,6,explored
explored-3359,0.3760290294627384,10,explored
explored-3360,0.2791859233583671,22,explored
explored-3361,0.47011200975672396,23,explored
explored-3362,0.34857019064124795,16,explored
explored-3363,0.36986688811862134,11,explored
explored-3364,0.2987655658257913,36,explored
explored-3365,0.39394828374735236,18,explored
explored-3366,0.30312439822838455,18,explored
explored-3367,0.6759459849797805,8,explored
explored-3368,0.31024937415751985,13,explored
explored-3369,0.3820583798703384,30,explored
explored-3370,0.3040872328134028,39,explored
explored-3371,0.38255825149239375,16,explored
explored-3372,0.1344598497978049,25,explored
explored-3373,0.5415824186404776,21,explored
explored-3374,0.3921735589575712,11,explored
explored-3375,0.22062752744078584,27,explored
explored-3376,0.28720352718402986,12,explored
explored-3377,0.3143053148469095,16,explored
explored-3378,0.5445310995570962,7,explored
explored-3379,0.285232524552282,16,explored
explored-3380,0.6088243789716927,10,explored
explored-3381,0.2692446562680533,11,explored
explored-3382,0.33554183516271907,12,explored
explored-3383,0.3338418303485462,24,explored
explored-3384,0.3025466974773735,22,explored
explored-3385,0.19352975158867725,19,explored
explored-3386,0.3952917388792606,16,explored
explored-3387,0.3323223570190642,11,explored
explored-3388,0.32659349123820547,15,explored
explored-3389,0.17496710315167874,17,explored
explored-3390,0.35759134893125366,31,explored
explored-3391,0.47519256691700373,21,explored
explored-3392,0.4635196762124839,39,explored
explored-3393,0.2876829385711537,32,explored
explored-3394,0.4310249374157522,6,explored
explored-3395,0.31337617947236684,23,explored
explored-3396,0.40163882469991674,18,explored
explored-3397,0.5104491623339111,30,explored
explored-3398,0.3586257943385327,12,explored
explored-3399,0.4196875601771617,11,explored
explored-3400,0.3564726554977856,16,explored
explored-3401,0.6788344887348354,5,explored
explored-3402,0.293471981513576,21,explored
explored-3403,0.40835620065472766,28,explored
explored-3404,0.4390044290390913,18,explored
explored-3405,0.2180820335066438,9,explored
explored-3406,0.4901670518005008,13,explored
explored-3407,0.29391428365106875,27,explored
explored-3408,0.21864769882534196,21,explored
explored-3409,0.3203350664355865,15,explored
explored-3410,0.20923599075678811,15,explored
explored-3411,0.5795241190063549,13,explored
explored-3412,0.26474340458309287,19,explored
explored-3413,0.3748555748122474,9,explored
explored-3414,0.6424092528403621,9,explored
explored-3415,0.33558636626227634,14,explored
explored-3416,0.30271519352975174,21,explored
explored-3417,0.5609444203735799,15,explored
explored-3418,0.29690809743886026,19,explored
explored-3419,0.36110308748956943,22,explored
explored-3420,0.2990504043905259,18,explored
explored-3421,0.4994463701136146,10,explored
explored-3422,0.3065544964375122,19,explored
explored-3423,0.40689188972334567,20,explored
explored-3424,0.36085836703254404,12,explored
explored-3425,0.26863084922010405,11,explored
explored-3426,0.5165457105719238,8,explored
explored-3427,0.5675608992875025,17,explored
explored-3428,0.41602156749470465,15,explored
explored-3429,0.31779318313113825,16,explored
explored-3430,0.4203278451761989,13,explored
explored-3431,0.5019348963348098,16,explored
explored-3432,0.20244800693240916,22,explored
explored-3433,0.13615082803774325,15,explored
explored-3434,0.3486785095320626,12,explored
explored-3435,0.49262582184809234,50,explored
explored-3436,0.2696177546697479,15,explored
explored-3437,0.7167370739456962,16,explored
explored-3438,0.37552855606906754,22,explored
explored-3439,0.43881687688555115,15,explored
explored-3440,0.3178477437576226,21,explored
explored-3441,0.480005135117787,11,explored
explored-3442,0.371413441170807,9,explored
explored-3443,0.4143799345272483,20,explored
explored-3444,0.3711125553629888,17,explored
explored-3445,0.4505423968162271,16,explored
explored-3446,0.28757461968033904,13,explored
explored-3447,0.38670947268759237,18,explored
explored-3448,0.3144186485011876,20,explored
explored-3449,0.26382871172732547,47,explored
explored-3450,0.2733968804159447,17,explored
explored-3451,0.4469959560947432,24,explored
explored-3452,0.4058468130175237,9,explored
explored-3453,0.18810478047371482,28,explored
explored-3454,0.361917485076064,14,explored
explored-3455,0.35701906412478346,17,explored
explored-3456,0.377689919121895,23,explored
explored-3457,0.3546300308107069,22,explored
explored-3458,0.4730227790615573,30,explored
explored-3459,0.30405313242185006,20,explored
explored-3460,0.3227541883304449,12,explored
explored-3461,0.43179119327299587,10,explored
explored-3462,0.552434366775788,13,explored
explored-3463,0.48783217793183153,10,explored
explored-3464,0.46682433082996355,9,explored
explored-3465,0.27579433853264035,16,explored
explored-3466,0.4328783939919124,7,explored
explored-3467,0.6268775274407858,9,explored
explored-3468,0.3856417292509149,27,explored
explored-3469,0.254851081584184,12,explored
explored-3470,0.1532531773541307,16,explored
explored-3471,0.32930868476795705,27,explored
explored-3472,0.3973016560754864,20,explored
explored-3473,0.4516985003851339,26,explored
explored-3474,0.25941170806855407,7,explored
explored-3475,0.5550219847230247,7,explored
explored-3476,0.19941507798960156,13,explored
explored-3477,0.3987820142499521,10,explored
explored-3478,0.32557449130239435,16,explored
explored-3479,0.33561906252005924,17,explored
explored-3480,0.32498976988253436,36,explored
explored-3481,0.5250818409397267,19,explored
explored-3482,0.4264073432184352,11,explored
explored-3483,0.3988301559792029,13,explored
explored-3484,0.370901935297516,15,explored
explored-3485,0.3738726811733746,13,explored
explored-3486,0.22718984690930122,13,explored
explored-3487,0.19251576641632973,30,explored
explored-3488,0.5402456832916107,17,explored
explored-3489,0.26778836895821323,14,explored
explored-3490,0.3183582466782209,15,explored
explored-3491,0.1696273830155981,20,explored
explored-3492,0.43180001925669187,13,explored
explored-3493,0.33609747095449016,15,explored
explored-3494,0.18954602349316407,19,explored
explored-3495,0.3165150202195264,13,explored
explored-3496,0.47532134604275,16,explored
explored-3497,0.2747147602541886,14,explored
explored-3498,0.4154240082803776,9,explored
explored-3499,0.3051242858976829,16,explored
explored-3500,0.341072116310418,15,explored
explored-3501,0.3013431542461007,8,explored
explored-3502,0.3749129437062715,14,explored
explored-3503,0.09186645484305811,20,explored
explored-3504,0.2786864529173888,26,explored
explored-3505,0.469044868091662,21,explored
explored-3506,0.3146844309647605,16,explored
explored-3507,0.4432445118428654,9,explored
explored-3508,0.22044097823993858,22,explored
explored-3509,0.31698520444187717,10,explored
explored-3510,0.5620787598690546,8,explored
explored-3511,0.30454758809936466,12,explored
explored-3512,0.46502503369921055,12,explored
explored-3513,0.4525109923615124,9,explored
explored-3514,0.1723353552859621,21,explored
explored-3515,0.35354563835932995,11,explored
explored-3516,0.47401851049489707,11,explored
explored-3517,0.2180820335066438,21,explored
explored-3518,0.5695166570383209,13,explored
explored-3519,0.19137240034662062,24,explored
explored-3520,0.25853312150972485,20,explored
explored-3521,0.526935297515887,14,explored
explored-3522,0.24197236664741006,26,explored
explored-3523,0.3621894858463317,18,explored
explored-3524,0.33745246004236484,16,explored
explored-3525,0.44383966397072994,34,explored
explored-3526,0.24277874061236293,10,explored
explored-3527,0.35834897939534005,11,explored
explored-3528,0.47205974388600047,14,explored
explored-3529,0.3220079915270557,11,explored
explored-3530,0.31279787694974015,23,explored
explored-3531,0.30001223602285143,13,explored
explored-3532,0.31128442133641454,10,explored
explored-3533,0.19773011746581948,22,explored
explored-3534,0.19414957635278285,22,explored
explored-3535,0.24079289428076267,14,explored
explored-3536,0.34941868861929537,7,explored
explored-3537,0.4865804929713077,10,explored
explored-3538,0.5547551993067592,8,explored
explored-3539,0.2917990564221069,24,explored
explored-3540,0.42749855574812257,17,explored
explored-3541,0.44480851627190465,12,explored
explored-3542,0.34444805507413834,15,explored
explored-3543,0.45004092046986344,7,explored
explored-3544,0.550385334424546,35,explored
explored-3545,0.19217576545349524,18,explored
explored-3546,0.34155072533538744,15,explored
explored-3547,0.3757542204249311,13,explored
explored-3548,0.355788441170807,20,explored
explored-3549,0.3716180435201233,18,explored
explored-3550,0.2549886866936262,24,explored
explored-3551,0.1534517619872907,26,explored
explored-3552,0.48347836029270186,22,explored
explored-3553,0.3497376275755828,12,explored
explored-3554,0.30249855574812257,16,explored
explored-3555,0.5016608896591567,14,explored
explored-3556,0.34721620450606605,26,explored
explored-3557,0.4941146735990758,9,explored
explored-3558,0.330119872905835,17,explored
explored-3559,0.30230598883111903,27,explored
explored-3560,0.4638575967648759,9,explored
explored-3561,0.3643325951601517,20,explored
explored-3562,0.5428966878490277,10,explored
explored-3563,0.12689558058925487,19,explored
explored-3564,0.347732524552282,9,explored
explored-3565,0.37315857885615267,13,explored
explored-3566,0.3924483679953785,15,explored
explored-3567,0.48606698119263125,7,explored
explored-3568,0.3885177963925799,6,explored
explored-3569,0.29423021374927805,23,explored
explored-3570,0.31590000962834597,16,explored
explored-3571,0.4039331792797999,16,explored
explored-3572,0.3715037069131526,23,explored
explored-3573,0.1419398709801658,14,explored
explored-3574,0.1950863341677902,28,explored
explored-3575,0.2116912189485849,14,explored
explored-3576,0.3595645580589256,18,explored
explored-3577,0.3552137492778742,13,explored
explored-3578,0.3344405931061045,14,explored
explored-3579,0.5317855767379165,6,explored
explored-3580,0.34398268502471296,30,explored
explored-3581,0.551746341228577,9,explored
explored-3582,0.5217937608318892,8,explored
explored-3583,0.7480021182360871,8,explored
explored-3584,0.4654256130046859,26,explored
explored-3585,0.3164789139225883,22,explored
explored-3586,0.2088568746389372,19,explored
explored-3587,0.4253883432826242,20,explored
explored-3588,0.30450847294434835,22,explored
explored-3589,0.35846331600231096,15,explored
explored-3590,0.2888353312150974,23,explored
explored-3591,0.313244993260158,20,explored
explored-3592,0.22493420630335725,20,explored
explored-3593,0.5291377816291162,12,explored
explored-3594,0.5669711631041787,10,explored
explored-3595,0.38977951088003104,17,explored
explored-3596,0.49567907920919196,37,explored
explored-3597,0.48961943963027166,11,explored
explored-3598,0.2645749085307145,18,explored
explored-3599,0.40861095063868036,9,explored
explored-3600,0.30073737081969343,7,explored
explored-3601,0.20666642595802065,25,explored
explored-3602,0.34376805314846925,22,explored
explored-3603,0.45116021567494724,9,explored
explored-3604,0.1772277585210862,19,explored
explored-3605,0.5650996533795495,11,explored
explored-3606,0.4724276269336929,10,explored
explored-3607,0.429520508376661,7,explored
explored-3608,0.39771888439566094,17,explored
explored-3609,0.2377138295140897,22,explored
explored-3610,0.440207972270364,20,explored
explored-3611,0.5150743789716927,30,explored
explored-3612,0.46705500994929094,10,explored
explored-3613,0.28842913537454296,11,explored
explored-3614,0.33506041787021,18,explored
explored-3615,0.5883039668784904,15,explored
explored-3616,0.4351169844020799,15,explored
explored-3617,0.3667051800500676,34,explored
explored-3618,0.450281629116118,12,explored
explored-3619,0.2979391328069839,15,explored
explored-3620,0.30118067590987874,19,explored
explored-3621,0.5606585788561527,17,explored
explored-3622,0.5871565889980103,7,explored
explored-3623,0.4365251299826691,13,explored
explored-3624,0.6113518197573657,8,explored
explored-3625,0.36662213556710976,19,explored
explored-3626,0.3965301848642404,7,explored
explored-3627,0.3966818313113808,15,explored
explored-3628,0.5092672828808011,15,explored
explored-3629,0.30795782784517645,19,explored
explored-3630,0.310466011939149,16,explored
explored-3631,0.3810568313113808,13,explored
explored-3632,0.4662767186597343,17,explored
explored-3633,0.2771880415944543,16,explored
explored-3634,0.2436452917388794,18,explored
explored-3635,0.3990949354900829,18,explored
explored-3636,0.27661034084344327,17,explored
explored-3637,0.43756836125553644,41,explored
explored-3638,0.5655329289428077,18,explored
explored-3639,0.20989493067591003,25,explored
explored-3640,0.3173623146543425,23,explored
explored-3641,0.2234979780473717,19,explored
explored-3642,0.7080805892547661,8,explored
explored-3643,0.30522759002503386,34,explored
explored-3644,0.3303906701328714,25,explored
explored-3645,0.5397409974966302,15,explored
explored-3646,0.27999530618139823,23,explored
explored-3647,0.3792124013094552,9,explored
explored-3648,0.4170638359329868,9,explored
explored-3649,0.6496124590795302,12,explored
explored-3650,0.1636217022915465,12,explored
explored-3651,0.31358318890814574,17,explored
explored-3652,0.5859871461582902,4,explored
explored-3653,0.44482356056229544,15,explored
explored-3654,0.32506499133448896,11,explored
explored-3655,0.3759658434430966,12,explored
explored-3656,0.3133304448295784,9,explored
explored-3657,0.49679957795750707,7,explored
explored-3658,0.5156673747512679,43,explored
explored-3659,0.48425765453495095,12,explored
explored-3660,0.49898902368573084,9,explored
explored-3661,0.15998700173310243,24,explored
explored-3662,0.38000673984209543,13,explored
explored-3663,0.17931590602734482,20,explored
explored-3664,0.380287566596059,12,explored
explored-3665,0.466601675332178,15,explored
explored-3666,0.08937512035432338,20,explored
explored-3667,0.21483246678220702,17,explored
explored-3668,0.3626035047178896,15,explored
explored-3669,0.37166618524937434,11,explored
explored-3670,0.48457859939662384,17,explored
explored-3671,0.3377629741960331,25,explored
explored-3672,0.3262464696065217,29,explored
explored-3673,0.31525009628345857,18,explored
explored-3674,0.5061212208742539,10,explored
explored-3675,0.5179809358752168,9,explored
explored-3676,0.3879982668977471,17,explored
explored-3677,0.42421288272674773,20,explored
explored-3678,0.3746469606521601,21,explored
explored-3679,0.5207631266448425,16,explored
explored-3680,0.3938244190898005,11,explored
explored-3681,0.19170036587714256,9,explored
explored-3682,0.5014322164452149,7,explored
explored-3683,0.3397121124590796,10,explored
explored-3684,0.35039355863662636,13,explored
explored-3685,0.29934126067141686,13,explored
explored-3686,0.47913056036972856,10,explored
explored-3687,0.6282266994030425,6,explored
explored-3688,0.33865600327363776,14,explored
explored-3689,0.40091228576930493,8,explored
explored-3690,0.3663164355863664,29,explored
explored-3691,0.4428316965145389,19,explored
explored-3692,0.43966637781629125,16,explored
explored-3693,0.2954157038320817,15,explored
explored-3694,0.3061091854419413,20,explored
explored-3695,0.1990179087232815,18,explored
explored-3696,0.2423454650491047,20,explored
explored-3697,0.4770845368765647,12,explored
explored-3698,0.5100064590153413,39,explored
explored-3699,0.5475359458245075,8,explored
explored-3700,0.29316106617883064,11,explored
explored-3701,0.5065424610051994,11,explored
explored-3702,0.16436789909493565,28,explored
explored-3703,0.3294147971628476,24,explored
explored-3704,0.11781484690930111,24,explored
explored-3705,0.4592648757943385,35,explored
explored-3706,0.41074523396880425,17,explored
explored-3707,0.44661403170935254,20,explored
explored-3708,0.35663393029077617,9,explored
explored-3709,0.23111640670132894,13,explored
explored-3710,0.3639009243212017,21,explored
explored-3711,0.29096259387637224,10,explored
explored-3712,0.3542749855574814,19,explored
explored-3713,0.3488831118813789,18,explored
explored-3714,0.2794226201938509,15,explored
explored-3715,0.4663469253482253,14,explored
explored-3716,0.3596969478143657,14,explored
explored-3717,0.20134877078118008,17,explored
explored-3718,0.605755343731947,13,explored
explored-3719,0.43294162012966186,30,explored
explored-3720,0.48805335479078993,40,explored
explored-3721,0.22903126805314855,39,explored
explored-3722,0.4274082900057772,20,explored
explored-3723,0.3027663441170809,19,explored
explored-3724,0.3490034662045063,8,explored
explored-3725,0.281165751973811,26,explored
explored-3726,0.5028062616342515,14,explored
explored-3727,0.3953495089543617,19,explored
explored-3728,0.5076264121573915,40,explored
explored-3729,0.28289283651068764,17,explored
explored-3730,0.33805122279992317,11,explored
explored-3731,0.3215085210860775,14,explored
explored-3732,0.1758978432505297,23,explored
explored-3733,0.15081600231080317,15,explored
explored-3734,0.27218932537390095,17,explored
explored-3735,0.1322754188330446,17,explored
explored-3736,0.16190063547082634,20,explored
explored-3737,0.21126997881763931,17,explored
explored-3738,0.0778211053341038,16,explored
explored-3739,0.4191580011554017,13,explored
explored-3740,0.41793038705950347,9,explored
explored-3741,0.31618334376404156,24,explored
explored-3742,0.34240804929713087,12,explored
explored-3743,0.45739597374671037,13,explored
explored-3744,0.25049345272482204,17,explored
explored-3745,0.3511317318184738,28,explored
explored-3746,0.4329433853264011,9,explored
explored-3747,0.2507461968033893,18,explored
explored-3748,0.3832653331407665,38,explored
explored-3749,0.27187439822838466,21,explored
explored-3750,0.35790968611592544,17,explored
explored-3751,0.3666714808395919,7,explored
explored-3752,0.3729760414660761,23,explored
explored-3753,0.6449066050452533,11,explored
explored-3754,0.23287357981898738,15,explored
explored-3755,0.39293810979523736,18,explored
explored-3756,0.32109329867128844,18,explored
explored-3757,0.44844020797227047,18,explored
explored-3758,0.4336161659926826,25,explored
explored-3759,0.3294358591693949,13,explored
explored-3760,0.2126299826689777,22,explored
explored-3761,0.2993934142114386,20,explored
explored-3762,0.5679279799730408,16,explored
